item,type,driver,column,row,x_min,x_max,y_min,y_max,source_level,note,module,part_group,x_center,y_center,z_center,diameter,radius,cut_axis,feature_class,assembly_label,component_name,component_path,parent_component,parent_transform_found,fixed,matrix_status,local_x_mm,local_y_mm,local_z_mm,raw_transform_x_center,raw_transform_y_center,raw_transform_z_center,bbox_center_x,bbox_center_y,bbox_center_z,z_min,z_max,x_len,y_len,z_len,geometry_source,step_source,width_variant_adjustment,door_height,template_name,template_source,template_source_length,template_scale_y,hardware_type,y_relation,y_offset,template_unit,template_height,door_width,flat_width,flat_height,sheet_thickness,return_depth,lock_hole_center_x,lock_hole_center_y,lock_mount_hole_policy,hinge_axis_x,bend_id,bend_radius,flat_extra_mm,formed_length_mm,bend_angle_deg,line_axis
derived_one_piece_folded_sheetmetal_door_panel_R01,door_module,door_local_coordinate,R,1,,,32.0,391.0,derived_one_piece_folded_sheetmetal_with_bend_radius,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,door_2_12_panel_template,C:\sw16029_standard_ascii\door_2_12_assembly.step,,1.204698,,,,,298.0,437.0,475.4,395.4,0.8,15.0,55.0,211.5,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,39.4,40.6,32.0,391.0,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,211.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,359.0,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,359.0,90,Y
META_right_vertical_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,476.4,477.6,32.0,391.0,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,211.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,359.0,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,359.0,90,Y
META_bottom_horizontal_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,40.0,477.0,31.4,32.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,32.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R01,door_bend_semantic_feature,door_local_coordinate,R,1,40.0,477.0,390.4,391.6,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,391.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R01,lock_hole_reference,door_local_coordinate,R,1,53.0,57.0,209.5,213.5,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,211.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R01,side_arc_relief_cut,door_local_coordinate,R,1,38.0,42.0,209.5,213.5,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,211.5,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R01,lock_hook_reference,door_local_coordinate,R,1,51.0,59.0,205.5,217.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,211.5,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R01,lock_pad_reference,door_local_coordinate,R,1,49.0,61.0,201.5,221.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,211.5,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R01,plastic_bushing_reference,door_local_coordinate,R,1,463.0,471.0,388.5,396.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,392.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R01,hinge_panel_hole_reference,door_local_coordinate,R,1,461.9,472.1,391.5,401.7,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,396.6,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R01,plastic_bushing_reference,door_local_coordinate,R,1,463.0,471.0,26.5,34.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,30.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R01,hinge_panel_hole_reference,door_local_coordinate,R,1,461.9,472.1,21.3,31.5,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,26.4,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R01,hinge_pin_reference,door_local_coordinate,R,1,464.0,470.0,15.3,29.3,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,22.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R01,circlip_reference,door_local_coordinate,R,1,462.0,472.0,361.3,362.1,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,361.7,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R01,circlip_reference,door_local_coordinate,R,1,462.0,472.0,61.2,62.0,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,61.6,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_2_12_gold_step_scaled_R02,door_rib,door_local_coordinate,R,2,,,,,scaled_solidworks_rib_template_reference,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,577.5,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,348.5,14.0,,,,359.0,rib_2_12_gold_step_scaled,C:\sw16029_standard_ascii\rib_2_12.step,287.5,1.212174,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,742.2,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,412.8,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,577.5,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,755.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,400.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,388.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,727.3,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,427.2,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R02,door_hardware_step_repositioned,door_local_coordinate,R,2,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,577.5,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
derived_one_piece_folded_sheetmetal_door_panel_R02,door_module,door_local_coordinate,R,2,,,398.0,757.0,derived_one_piece_folded_sheetmetal_with_bend_radius,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,door_2_12_panel_template,C:\sw16029_standard_ascii\door_2_12_assembly.step,,1.204698,,,,,298.0,437.0,475.4,395.4,0.8,15.0,55.0,577.5,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,39.4,40.6,398.0,757.0,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,577.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,359.0,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,359.0,90,Y
META_right_vertical_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,476.4,477.6,398.0,757.0,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,577.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,359.0,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,359.0,90,Y
META_bottom_horizontal_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,40.0,477.0,397.4,398.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,398.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R02,door_bend_semantic_feature,door_local_coordinate,R,2,40.0,477.0,756.4,757.6,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,757.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R02,lock_hole_reference,door_local_coordinate,R,2,53.0,57.0,575.5,579.5,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,577.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R02,side_arc_relief_cut,door_local_coordinate,R,2,38.0,42.0,575.5,579.5,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,577.5,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R02,lock_hook_reference,door_local_coordinate,R,2,51.0,59.0,571.5,583.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,577.5,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R02,lock_pad_reference,door_local_coordinate,R,2,49.0,61.0,567.5,587.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,577.5,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R02,plastic_bushing_reference,door_local_coordinate,R,2,463.0,471.0,754.5,762.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,758.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_top_R02,hinge_panel_hole_reference,door_local_coordinate,R,2,461.9,472.1,757.5,767.7,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y + door_height/2 + 5.6,,,467.0,762.6,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_bottom_R02,plastic_bushing_reference,door_local_coordinate,R,2,463.0,471.0,392.5,400.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side bottom bushing reference; series audit verifies y = door_center_y - door_height/2 - 1.5,,,467.0,396.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_panel_hole_bottom_R02,hinge_panel_hole_reference,door_local_coordinate,R,2,461.9,472.1,387.3,397.5,gold_dxf_flat_pattern_semantic,hinge-side panel hole r=5.1; y = door_center_y - door_height/2 - 5.6,,,467.0,392.4,0.2,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_hinge_pin_bottom_R02,hinge_pin_reference,door_local_coordinate,R,2,464.0,470.0,381.3,395.3,ordinary_door_series_hardware_relation_gold_verified,door-local lower hinge pin reference; series audit verifies y = door_center_y - door_height/2 - 9.7,,,467.0,388.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_top_R02,circlip_reference,door_local_coordinate,R,2,462.0,472.0,727.3,728.1,ordinary_door_series_hardware_relation_gold_verified,door-local top circlip reference; series audit verifies y = door_center_y + door_height/2 - 29.3,,,467.0,727.7,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_circlip_bottom_R02,circlip_reference,door_local_coordinate,R,2,462.0,472.0,427.2,428.0,ordinary_door_series_hardware_relation_gold_verified,door-local bottom circlip reference; series audit verifies y = door_center_y - door_height/2 + 29.6,,,467.0,427.6,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
SW_rebuilt_sheetmetal_rib_rib_2_12_gold_step_scaled_R03,door_rib,door_local_coordinate,R,3,,,,,scaled_solidworks_rib_template_reference,"rib length = door_height - 10.5; exact STEP when available, otherwise scaled from nearest rib template",,,258.5,943.5,,,,,,,,,,,,,,,,,,,,,,-14.8,-0.8,88.4,348.5,14.0,,,,359.0,rib_2_12_gold_step_scaled,C:\sw16029_standard_ascii\rib_2_12.step,287.5,1.212174,,,,,,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_01_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1108.2,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,top_from_half,-14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_latch_mount_plate_02_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,778.8,-7.4,,,,,,,,,,,,,,,,,,,,,,,18.0,28.0,13.2,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,latch_mount_plate,bottom_from_half,14.8,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_u_lock_hook_pad_03_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,943.5,-6.05,,,,,,,,,,,,,,,,,,,,,,,24.8,70.0,10.5,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,u_lock_hook_pad,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_04_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1121.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,top_from_half,-2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_plastic_bushing_05_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,766.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,13.0,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,plastic_bushing,bottom_from_half,2.0,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_door_hinge_pin_06_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,754.3,-7.0,,,,,,,,,,,,,,,,,,,,,,,6.0,87.0,6.0,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,door_hinge_pin,bottom_from_half,-9.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_07_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,1093.3,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,top_from_half,-29.7,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_hinge_retainer_plate_08_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,467.0,793.2,-7.724,,,,,,,,,,,,,,,,,,,,,,,10.0,0.8,8.553,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,hinge_retainer_plate,bottom_from_half,29.2,2/12,298.0,,,,,,,,,,,,,,,
SW_door_hardware_electric_lock_hook_09_R03,door_hardware_step_repositioned,door_local_coordinate,R,3,,,,,ordinary_door_series_hardware_relation_gold_verified,real hardware geometry from selected gold door assembly; y position follows door-local relation,,,55.0,943.5,-25.944,,,,,,,,,,,,,,,,,,,,,,,20.55,34.04,29.288,,,,359.0,,C:\sw16029_standard_ascii\door_2_12_assembly_exact.step,,,electric_lock_hook,center_offset,0.0,2/12,298.0,,,,,,,,,,,,,,,
derived_one_piece_folded_sheetmetal_door_panel_R03,door_module,door_local_coordinate,R,3,,,764.0,1123.0,derived_one_piece_folded_sheetmetal_with_bend_radius,"door drives panel, weldment, rib, lock, hinge and local hardware references",,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,door_2_12_panel_template,C:\sw16029_standard_ascii\door_2_12_assembly.step,,1.204698,,,,,298.0,437.0,475.4,395.4,0.8,15.0,55.0,943.5,suppressed_for_non_2_12_panel_dxf_and_step_signature,467.0,,,,,,
META_left_vertical_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,39.4,40.6,764.0,1123.0,ordinary_door_bend_semantic_gold_verified,left side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,40.0,943.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,359.0,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,left_vertical_bend,1.0,19.2,359.0,90,Y
META_right_vertical_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,476.4,477.6,764.0,1123.0,ordinary_door_bend_semantic_gold_verified,right side return bend; flat extra each side = 19.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,477.0,943.5,0.8,,,,,,,,,,,,,,,,,,,,,,,1.2,359.0,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,right_vertical_bend,1.0,19.2,359.0,90,Y
META_bottom_horizontal_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,40.0,477.0,763.4,764.6,ordinary_door_bend_semantic_gold_verified,bottom return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,764.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,bottom_horizontal_bend,1.0,18.2,437.0,90,X
META_top_horizontal_bend_R03,door_bend_semantic_feature,door_local_coordinate,R,3,40.0,477.0,1122.4,1123.6,ordinary_door_bend_semantic_gold_verified,top return bend; flat extra each end = 18.2; semantic feature verified from ordinary 1/12..6/12 DXF flat size and generated formed bbox,,,258.5,1123.0,0.8,,,,,,,,,,,,,,,,,,,,,,,437.0,1.2,1.2,,,,359.0,,,,,,,,,,,475.4,395.4,0.8,15.0,,,,,top_horizontal_bend,1.0,18.2,437.0,90,X
REF_lock_hole_center_R03,lock_hole_reference,door_local_coordinate,R,3,53.0,57.0,941.5,945.5,gold_standard_sw_transform_step_verified,ordinary 1/12..6/12 lock center basis; SW v002 and exact STEP verify lock-side hardware local_y=0 = door center,,,55.0,943.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_side_arc_relief_R03,side_arc_relief_cut,door_local_coordinate,R,3,38.0,42.0,941.5,945.5,gold_dxf_flat_pattern_semantic,R2 side relief arc from ordinary door panel DXF; visible geometry cut in folded panel,,,40.0,943.5,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_electric_lock_hook_R03,lock_hook_reference,door_local_coordinate,R,3,51.0,59.0,937.5,949.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-11.3; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,943.5,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_u_lock_hook_pad_R03,lock_pad_reference,door_local_coordinate,R,3,49.0,61.0,933.5,953.5,gold_standard_sw_transform_step_verified,door-local dx=203.5 dy=0 dz=-10.5; verified from SolidWorks v002 transform and exact STEP centered candidate,,,55.0,943.5,-10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
REF_plastic_bushing_top_R03,plastic_bushing_reference,door_local_coordinate,R,3,463.0,471.0,1120.5,1128.5,ordinary_door_series_hardware_relation_gold_verified,door-local hinge-side top bushing reference; series audit verifies y = door_center_y + door_height/2 + 1.5,,,467.0,1124.5,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,
